car_model,price,year_model,kms,colour,fuel_type,location,url_car
Toyota Fj Cruiser 4.0 4x4,129.900.000,2008,"226,200",Negro,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2239047286-toyota-corolla-fj-cruiser-2008-_JM#position=1&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,137.900.000,2023,"25,527",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1384103639-toyota-corolla-cross-2023-_JM#position=2&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Xei 2.0 At Modelo 2020 ,85.900.000,2020,"42,066",Blanco,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2314663040-toyota-corolla-xei-20-at-modelo-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Seg Blindado 2plus Mod 2023,139.900.000,2023,"32,397",Blanco,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2311778064-toyota-corolla-seg-blindado-2plus-mod-2023-_JM#position=4&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Seg Modelo 2020 ,90.900.000,2020,"53,270",Marrón,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2308700200-toyota-corolla-seg-modelo-2020-_JM#position=5&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,136.500.000,2022,"49,000",Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2277755140-toyota-corolla-cross-se-g-hibrida-2022-_JM#position=6&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Croos Seg Hv,162.000.000,2024,0,Plateado,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2268739526-toyota-corolla-croos-seg-hv-_JM#position=7&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,105.900.000,2022,"35,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1396762355-toyota-corolla-seg-hibrido-2022-_JM#position=8&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.6 Xli,39.900.000,2011,"119,116",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2211721698-toyota-corolla-2011-_JM#position=9&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,111.900.000,2022,"34,077",Gris,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2208066164-toyota-corolla-seg-hybrid-2022-_JM#position=10&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Se G Xl-i Modelo 2022 Id 45881,87.900.000,2022,"28,566",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1381003003-toyota-corolla-se-g-xl-i-modelo-2022-id-45881-_JM#position=11&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross 2.0 Seg,142.300.000,2022,"34,347",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1411002261-toyota-corolla-cross-seg-hev-18-aut-2022-hibrida-_JM#position=12&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,149.000.000,2023,"7,000",Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1407359715-toyota-corolla-cross-seg-_JM#position=13&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corollacross 46320,119.000.000,2023,"12,350",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2279607916-toyota-corollacross-46320-_JM#position=14&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross 2.0 Xei,127.000.000,2023,"25,000",Blanco,Gasolina,Tolima,https://articulo.tucarro.com.co/MCO-1402739031-toyota-corolla-cross-20-xei-_JM#position=15&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Seg Hibrida,140.999.000,2022,"44,000",Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1402627467-toyota-corolla-cross-seg-hibrida-_JM#position=16&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,136.900.000,2023,"14,190",Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1389852943-toyota-corolla-seg-hybrid-2023-_JM#position=17&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Se-g Hybrid 2024 At 0 Kms Estrenar ,162.000.000,2024,3,Blanco,Híbrido,Santander,https://articulo.tucarro.com.co/MCO-2314651566-toyota-corolla-cross-se-g-hybrid-2024-at-0-kms-estrenar-_JM#position=18&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Seg Híbrido,161.000.000,2024,0,Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2272757994-toyota-corolla-cross-seg-hibrido-_JM#position=19&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Gr 2.0 At Modelo 2023,142.900.000,2023,"2,195",Blanco,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-1409875453-toyota-corolla-cross-gr-20-at-modelo-2023-_JM#position=20&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Xe-i,99.990.000,2022,"18,688",Plateado,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1409522723-toyota-corolla-xei-hybrid-2022-_JM#position=21&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,124.900.000,2021,"58,919",Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1399659585-toyota-corolla-seg-hybrid-2021-_JM#position=22&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Hibrido 2024 Nueva 20 Km Unica Dueña,169.900.000,2024,20,Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1407256641-toyota-corolla-cross-hibrido-2024-nueva-20-km-unica-duena-_JM#position=23&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Se-g 2020,84.000.000,2020,"55,000",Plateado,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2300436374-toyota-corolla-se-g-2020-_JM#position=24&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Seg Hibrida At Mod 2023 ,139.900.000,2023,"36,059",Gris,Híbrido,Norte De Santander,https://articulo.tucarro.com.co/MCO-2311674622-toyota-corolla-cross-seg-hibrida-at-mod-2023-_JM#position=25&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,131.000.000,2022,"16,000",Plateado,Gasolina,Santander,https://articulo.tucarro.com.co/MCO-2259402152-toyota-corolla-cross-_JM#position=26&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,104.000.000,2021,"35,000",Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2261175362-toyota-18-se-g-_JM#position=27&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Xe-i  Híbrida,130.000.000,2022,"1,555",Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1405063171-toyota-corolla-cross-18-2022-hibrida-_JM#position=28&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross 2.0 Xe - I ,122.000.000,2023,"19,300",Plateado,Gasolina,Tolima,https://articulo.tucarro.com.co/MCO-1403582817-toyota-corolla-cross-20-xe-i-_JM#position=29&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Gr,145.000.000,2023,"8,300",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2162348316-toyota-corolla-cross-gr-_JM#position=30&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Seg Hibrida 1800cc At Aa,159.900.000,2024,500,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2284214822-toyota-corolla-cross-seg-hibrida-1800cc-at-aa-_JM#position=31&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Se-g Hibrida 2023,144.000.000,2023,Publicado,N/A,0,Antioquia,https://articulo.tucarro.com.co/MCO-2261439524-toyota-corolla-cross-se-g-hibrida-2023-_JM#position=32&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross 2.0 Seg,145.000.000,2023,"11,800",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2279689602-toyota-corrolla-cross-seg-hybrid-full-equipo-_JM#position=33&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,140.000.000,2023,"10,642",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2261172584-toyota-corolla-cross-_JM#position=34&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Xli,45.000.000,2012,"56,460",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1406711127-toyota-corolla-2012-18-xli-_JM#position=35&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,121.000.000,2023,"19,500",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2284304228-toyota-corolla-2023-18-se-g-_JM#position=36&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Se-g Hybrid,118.000.000,2022,"30,600",N/A,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2284206446-toyota-corolla-se-g-hybrid-_JM#position=37&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,158.900.000,2023,"9,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2298818524-toyota-corolla-cross-hibrido-seg-_JM#position=38&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,112.000.000,2022,"19,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2308924676-toyota-corolla-2022-18-se-g-_JM#position=39&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Hev Seg,158.900.000,2024,1,Gris,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2249867758-toyota-corolla-cross-seg-hibrido-_JM#position=40&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Xe-i,113.000.000,2023,"22,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2311022180-toyota-corolla-2023-18-xe-i-_JM#position=41&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross 2.0 Seg,139.500.000,2022,"29,500",N/A,Gasolina,Tolima,https://articulo.tucarro.com.co/MCO-2308961038-toyota-corolla-cross-2022-20-seg-_JM#position=42&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,124.900.000,2023,"2,188",Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2311115912-toyota-corolla-2023-_JM#position=43&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross Seg Hybrid 2024,160.000.000,2024,15,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2298972312-toyota-corolla-cross-seg-hybrid-2024-_JM#position=44&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,129.900.000,2023,10,Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2301155722-toyota-corolla-seg-18-2023-_JM#position=45&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla Cross 1.8 Hev Seg,159.900.000,2024,12,Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2315172730-toyota-corolla-cross-18-hev-seg-2024-_JM#position=46&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla SEG,205.000.000,2024,"3,114",Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1408672151-toyota-corolla-cross-hybrid-blindada-_JM#position=47&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,74.900.000,2019,"68,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1411257225-toyota-corolla-2019-18-at-_JM#position=48&search_layout=grid&type=item&tracking_id=08ece0ec-9df4-4b7f-bb3c-98ef72b89c3a
Toyota Corolla 1.8 Se-g,71.990.000,2019,"62,100",N/A,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1409572593-toyota-corolla-2019-18-se-g-_JM#position=1&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla Seg 2020 2.0,87.500.000,2020,"46,000",Celeste,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1410442389-toyota-corolla-seg-2020-20-_JM#position=2&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 Se-g,104.000.000,2020,"28,177",Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2286239316-toyota-corolla-se-g-hibrido-2020-_JM#position=3&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 Se-g,90.000.000,2021,"58,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410811755-toyota-corolla-2021-18-se-g-_JM#position=4&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 Se-g,129.000.000,2022,"33,400",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410441181-toyota-corolla-2022-18-se-g-_JM#position=5&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla Cross Xei Híbrido ,146.500.000,2024,19,N/A,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1406582227-toyota-corolla-cross-xei-hibrido-_JM#position=6&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 Xe-i,140.000.000,2023,"5,800",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1406911703-toyota-corolla-cross-hibrido-2023-_JM#position=7&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 Se-g,106.000.000,2023,"21,298",Plateado,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1409846751-toyota-corolla-seg-at-2023-_JM#position=8&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla Cross 1.8 Hev Seg,146.900.000,2024,"15,000",N/A,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2283852890-toyota-corolla-cross-2024-18-hev-seg-_JM#position=9&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 L,56.000.000,2015,"94,836",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2282231504-toyota-corolla-xli-mt18-uem069am-_JM#position=10&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla Cross Xei,135.000.000,2023,"10,900",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1406669235-corolla-cross-20-_JM#position=11&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 Xe-i,128.900.000,2022,"23,509",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1410301781-toyota-corolla-cross-xei-18-_JM#position=12&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla Cross 2.0 Xei,137.000.000,2023,"15,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2305718706-toyota-corolla-cross-2023-20-xei-_JM#position=13&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla Cross 2.0 Seg,132.000.000,2022,"55,000",Blanco,Híbrido,Santander,https://articulo.tucarro.com.co/MCO-2286205646-toyota-corolla-cross-2022-20-seg-hybrid-_JM#position=14&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla Cross 2.0 Xei,126.000.000,2023,"13,800",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2309022834-toyota-corolla-cross-2023-20-xei-_JM#position=15&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
Toyota Corolla 1.8 Se-g,126.000.000,2023,"4,500",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2314596198-toyota-corolla-2023-18-se-g-_JM#position=16&search_layout=grid&type=item&tracking_id=df074bfa-1c4f-4844-b057-676d5bb0a289
